transaction_id,user_id,date,amount,merchant_category,description
820fd2d1-c3ae-414a-bd11-3e390716e150,user_030,2023-03-22,71.27,shopping,recontextualiza iniciativas transparentes
72c32ed9-d7a7-4b13-9026-241f1c69e8bc,user_082,2023-06-05,92.38,supermarket,Purchase at Bañuelos-Dávila
cf2a8a41-b069-433a-b271-7b2e75579bcf,user_072,2023-07-14,118.7,food,visualiza servicios web escalables
443bef49-7c09-4899-bbe5-273cd0346ef7,user_036,2023-07-26,149.16,entertainment,abraza arquitecturas sin fricciones
7e296bc8-3534-4ec6-b205-d33287829aa3,user_039,2023-06-28,37.96,transport,Uber ride
119d48c1-b398-42c2-88e7-6602d2d34233,user_047,2023-03-06,1945.84,travel,agrega socios eficientes
6473768b-43ae-4f57-8e08-c31286b35a59,user_078,2023-07-12,32.14,transport,Train ticket
f50efcdb-8fa8-4a4d-8898-16ff3753afbf,user_062,2023-03-02,120.65,entertainment,implementa socios punto-com
6f25880e-cb90-4067-9744-831cf040dbad,user_048,2023-03-21,66.57,food,redefine iniciativas front-end
edc26e77-8610-49bf-a938-637f8af0a64a,user_073,2023-07-01,33.35,supermarket,"Purchase at Grupo Zepeda, Nava y Hernádez"
8b159aba-f5eb-4ab7-8a76-bda333955892,user_025,2023-07-23,82.48,food,integra canales de paquete
34b71610-0c3f-417e-8def-8c13d3368843,user_023,2023-02-07,82.47,supermarket,"Purchase at Zarate, Fierro y Matías"
b7c3a7f8-546e-4ad6-b0d3-8d4409086c2e,user_003,2023-02-06,133.24,supermarket,"Purchase at Vera, Quiñones y Moreno"
d1b9f857-642d-430f-8bb3-c5a4ca312a06,user_036,2023-06-02,36.7,supermarket,Purchase at Rangel-Casas
1693202e-39bc-417c-b690-45a3cbab7dc0,user_080,2023-04-14,1989.25,travel,utiliza comercio electrónico robustas
aee895af-97c0-4b34-ac64-34bc6853a558,user_064,2023-02-11,130.33,shopping,sintetiza convergencia uno-a-uno
d9643e35-eb9f-4319-bb0f-9105eb3c1ce4,user_022,2023-11-18,12.13,shopping,agrega nichos granulares
d300e5b7-64af-42fb-88a0-8ce15f4283ef,user_071,2023-09-04,60.3,food,incuba nichos proactivas
93dd1982-0290-4b70-84a1-d59f8a35c7c9,user_001,2023-07-14,25.16,food,empodera metodologías extensibles
ef246894-fc00-4159-97ee-1bb17941a9dc,user_077,2023-07-31,199.43,supermarket,Purchase at Valles-Lucio
1e86dc5e-e949-4ba8-a7ca-884ae63cbd0e,user_070,2023-10-06,1524.31,travel,cultiva paradigmas de clase mundial
32dcecf2-4a63-411e-b7ce-9bebe6bd6a11,user_052,2023-10-03,122.02,food,incuba socios de paquete
112e00dd-879c-4b8b-b312-d55f4aae35a1,user_066,2023-04-27,180.79,health,incentiva sinergias verticales
fbe29d10-2f87-4ac9-8d59-502099e561c2,user_092,2023-12-10,95.64,shopping,mejora marcados magnéticas
c09ffeac-6892-430e-9bc0-ac7679e8faa2,user_024,2023-06-10,51.06,food,abraza nichos ubicuas
4f2c0931-3062-45f8-bd40-739ecc9f01ee,user_006,2023-03-02,35.38,transport,Subway fare
320503c6-79a0-4e55-add8-0e18d847ee3c,user_087,2023-02-10,148.38,shopping,compromete redes transparentes
ba544e94-8e01-49ea-a8a4-9a2b10050286,user_096,2023-12-27,1243.69,travel,monetiza metodologías 24/7
568706be-3b4a-4025-99fc-43aeb4bb44ad,user_002,2023-06-27,34.03,food,optimiza soluciones integrado
9c14b3ad-6b91-48f4-991a-48199e3f3f0b,user_075,2023-07-27,446.14,health,integra redes intuitivas
c28da4ae-2139-4e89-a0c6-0a245c524909,user_040,2023-04-28,189.98,supermarket,"Purchase at Proyectos Lucero, Valverde y Mireles"
dab3fa1a-38b4-4a6c-938e-8b8af295d645,user_025,2023-05-14,114.83,supermarket,Purchase at Cornejo S. R.L. de C.V.
2fb64d13-7a92-4568-9eb4-cfe74d537f37,user_009,2023-11-25,13.59,food,reinventa esquemas dinámicas
e34fa6f5-dedd-4696-a2fd-3021c668763c,user_054,2023-04-06,75.32,food,escala aplicaciones estratégicas
9ca4d15d-3d63-4851-8ba8-909afaea8718,user_076,2023-01-17,13.82,entertainment,recontextualiza interfaces estratégicas
5154ecaa-e6aa-48aa-9ff5-16069b6b680a,user_009,2023-10-03,6.52,entertainment,compromete aplicaciones e-business
590302df-7694-4210-b251-252e147e7bc9,user_064,2023-03-24,141.76,shopping,cultiva metodologías llave en mano
89df89db-f950-4def-ad66-ba6dcb771cde,user_077,2023-07-20,105.94,shopping,evoluciona ancho de banda de punta
1c8c3ec4-999c-426e-8825-7ce607358bb5,user_094,2023-11-24,1384.51,travel,cultiva experiencias listo para la web
8b72e8b1-1a7d-44f5-983b-fdb63d0d5171,user_053,2023-02-08,11.7,entertainment,compromete paradigmas interactivas
81727a7d-a4a6-4751-b981-cc8549c881da,user_053,2023-03-21,93.72,transport,Uber ride
6c1d8504-2173-4f99-addd-ea4a9a15544e,user_074,2023-12-11,186.16,supermarket,"Purchase at Industrias Carreón, Arevalo y Bañuelos"
1a3751d1-b777-496c-8f5c-c31e97845ffd,user_085,2023-11-07,63.47,food,reinventa contenido transparentes
e288aade-d949-4cef-b980-36e7c65097eb,user_072,2023-03-27,82.91,shopping,reinventa entregables personalizado
07dd07c0-a4e1-416f-b0de-e5bdc4b5602d,user_032,2023-07-07,31.66,food,monetiza ROI punto-com
28ffc011-7fc9-4d1a-9c4d-1f969887c8dc,user_080,2023-05-24,136.82,food,innova comercio electrónico robustas
2032bb01-5bc6-4f67-8b02-48e5a134571d,user_049,2023-01-15,357.68,health,recontextualiza marcados proactivas
8dd3f097-8e7d-4ac4-a841-6b20c735e73c,user_045,2023-11-03,98.67,supermarket,Purchase at Espinal A.C.
cdfa6e92-275c-476c-af2c-c762f0780853,user_081,2023-03-24,191.25,health,cultiva redes valor agregado
8a60004f-f2a3-46db-959c-4400a33826e4,user_069,2023-04-13,379.81,health,modifica interfaces integrado
a6bb4155-3b76-415b-93b7-bd39828ec360,user_073,2023-12-03,132.29,food,implementa ROI valor agregado
b033a2b4-ae47-4365-950b-6a1adbcc6d40,user_090,2023-05-19,89.92,food,extiende communidades ricas
b6cf14e4-0cb5-401b-8d49-ee8a7a86632c,user_008,2023-03-08,112.63,food,recontextualiza nichos interactivas
37f4cbaa-db0b-448c-9af1-35a478710ffe,user_040,2023-07-24,157.81,travel,transforma relaciones intuitivas
13f6e848-6340-49be-b187-df6d8eba4141,user_080,2023-01-17,42.35,shopping,innova sinergias centrado al usuario
38ec70ac-6a6f-41ad-86c3-3992b0e94030,user_015,2023-05-26,88.42,food,modifica soluciones distribuidas
c0056099-37f6-4be5-a47d-1822b4dcc306,user_085,2023-09-26,110.65,shopping,genera sistemas B2C
9e2ba778-ca6f-4a18-b28c-3a657ec3c68e,user_005,2023-11-20,88.64,entertainment,empodera métricas de clase mundial
9a2c2721-28c7-4114-8c7f-042cba2e9bfb,user_018,2023-12-25,129.21,supermarket,"Purchase at Despacho Varela, Ávila y Garica"
aa648784-f291-45de-b28b-c73d03fa6552,user_092,2023-02-02,199.78,supermarket,"Purchase at Grupo Amador, Montoya y Solano"
8529e10a-7792-4bed-9c18-4a1ed6e4d994,user_050,2023-05-26,1495.08,travel,visualiza métricas transparentes
a28e448b-ed58-4672-afbf-127a09a69dbb,user_024,2023-12-24,406.59,health,crea marca portales sin fricciones
2b447d9e-f204-4a4f-a1cc-5b577c6ec9ef,user_048,2023-08-29,125.89,supermarket,Purchase at Mateo S.A. de C.V.
1c32e5b1-5543-4dc9-b72a-becf8c2e7826,user_079,2023-02-04,49.38,food,utiliza infraestructuras visionarias
cbd80b60-ea05-44d8-bdc9-dbeb31390d49,user_064,2023-07-12,6.16,food,incuba nichos plataforma cruzada
baf07c2b-71fb-4c0b-80c2-d9405e1d0a21,user_026,2023-05-21,248.09,health,visualiza canales lo último
59d9afe9-a909-49bc-9d7c-11a669d517c7,user_055,2023-05-16,96.08,entertainment,sinergiza metodologías valor agregado
29b91616-5674-4df5-b230-085a9b0ee7aa,user_020,2023-09-21,53.22,transport,Subway fare
54bd4841-2ec1-429f-a844-63641ab83f57,user_061,2023-04-02,360.59,health,redefine entregables colaborativas
f3df355f-b55e-4ae5-b3ec-6e4e68bdbce2,user_088,2023-03-12,6.39,shopping,transiciona iniciativas proactivas
38574dde-7e0e-49b6-9897-c665aa0b00ee,user_087,2023-08-26,105.44,supermarket,Purchase at Arce y Villarreal e Hijos
0648e728-5328-4dc5-80ab-46506e11b6f9,user_092,2023-07-16,180.2,health,reinventa aplicaciones punto-com
22b92942-2856-4df2-b992-7d816e5e5e67,user_018,2023-08-03,85.9,shopping,transforma usuarios proactivas
e4dacfae-c34f-4f25-89df-6ad7981f673e,user_043,2023-03-02,719.34,travel,fortalece ancho de banda de clase mundial
ac093398-8c97-4701-9987-02acc6d1c2e0,user_064,2023-08-08,12.08,food,crece ancho de banda valor agregado
ed5a1cde-1864-460f-bdd7-e164608ac312,user_059,2023-05-28,103.93,shopping,sintetiza paradigmas listo para la web
ec10e0d3-0ea8-4144-9bf5-f9a60af628d5,user_084,2023-12-24,170.78,supermarket,"Purchase at Grupo Pedraza, Zaragoza y Escalante"
d4cc6f4f-81c7-4977-8b3d-a69a4f82061b,user_045,2023-02-13,143.04,food,extiende nichos B2B
e3fe73fa-b781-4fa7-8cc6-4b0bb07e1ddb,user_043,2023-11-22,166.79,supermarket,Purchase at Rodarte y Páez e Hijos
c9c980f3-8996-4cd0-9a86-30c08ed36532,user_046,2023-05-18,146.1,entertainment,escala interfaces centrado al usuario
4b0f5e5d-c835-4f4f-9c36-088e86bcdaec,user_054,2023-07-29,44.27,health,itera cadena de producción personalizado
f53cb7e2-f990-45a0-9a7c-8d2723f6cfad,user_076,2023-04-27,121.09,health,extiende ROI de punta
38c613c6-1221-4ab0-9fc1-df21b83f1c0b,user_072,2023-02-17,126.11,entertainment,entrega communidades en tiempo real
54f93b38-6cd8-4a93-902d-1fd0e0b8d6eb,user_075,2023-04-20,180.08,health,itera cadena de producción llave en mano
530f864d-d14d-483a-a3e8-c98e1bd3b5e0,user_069,2023-12-13,67.12,supermarket,"Purchase at Industrias Vargas, Quesada y Mercado"
2fc762e9-8aa9-41b9-9753-817244a90815,user_049,2023-03-18,49.4,supermarket,Purchase at Rivero y Vanegas S.C.
a8c68667-0ef8-4960-85e1-56229c58e75b,user_078,2023-12-15,79.27,transport,Uber ride
21b99b67-1399-4f2c-b780-7aa462cf3f24,user_055,2023-07-06,85.91,shopping,fortalece tecnologías plug-and-play
7fe3a2cd-1824-4ffb-9ac0-8a2441002b42,user_089,2023-02-21,130.84,transport,Subway fare
022a3d55-4f47-4751-9385-da50cf926fe5,user_085,2023-05-27,142.56,entertainment,genera contenido uno-a-uno
421eb2d5-b496-42e3-962f-20b0f199ac09,user_098,2023-03-10,57.5,health,sintetiza servicios web virales
bdb39b5a-14bb-4185-a9c8-f29db66383ab,user_015,2023-10-08,91.96,supermarket,Purchase at Carrera-Badillo
94140163-a8c0-400c-8020-495d370193d7,user_019,2023-02-05,136.85,supermarket,Purchase at Magaña S.C.
4c835ff0-a692-4059-8383-6f56fb87cad0,user_018,2023-03-26,271.08,health,maneja socios distribuidas
37baf4e0-5d94-4370-ac49-2b18fb10bdad,user_069,2023-04-05,54.81,entertainment,empodera plataformas distribuidas
2761cef3-c365-48e0-99af-c867fba522a0,user_096,2023-04-04,103.09,food,redefine plataformas granulares
f83d023e-8461-4cf5-858d-d9b47e966553,user_001,2023-06-30,49.48,shopping,crea marca experiencias visionarias
206fd7da-b7e4-4d2d-be65-2487eb9e104e,user_094,2023-04-18,53.74,food,transiciona contenido personalizado
cd27f28d-e956-4f4e-9dd8-20c5008c7ed4,user_022,2023-09-08,43.77,shopping,agrega paradigmas integrado
07185a87-a28a-4038-abaf-29b342535548,user_057,2023-09-09,121.34,entertainment,cultiva convergencia de paquete
a16ad5e9-ea2e-4a06-99b4-2a04c65a3b36,user_041,2023-10-24,45.88,entertainment,agrega contenido lo último
8d55b076-6278-49f9-95e0-93619e24aafc,user_026,2023-06-14,13.22,transport,Subway fare
40ddffda-5dd3-43d3-a731-101eb301ef87,user_055,2023-06-11,23.11,food,modifica portales sin fricciones
c9d2b2e5-42aa-482a-a022-1260db62156d,user_017,2023-11-09,115.35,health,crece socios dinámicas
60b62207-92e9-4727-89a0-e9ad92376e1e,user_029,2023-03-19,150.28,supermarket,Purchase at Laboratorios de Anda y Quintana
fe98d2b8-210f-43ae-b409-3d5064ea867a,user_022,2023-07-14,122.55,food,innova metodologías plataforma cruzada
83cb2262-5e04-4f11-a554-b1722b616071,user_088,2023-12-18,1920.85,travel,facilita aplicaciones innovadoras
3af59b30-7c78-4e4f-8015-6a487022fbba,user_084,2023-02-27,190.39,supermarket,"Purchase at Grupo Espinosa, Santiago y Preciado"
dedf4d1d-1904-4df4-8955-ce7ba384f915,user_001,2023-04-23,79.47,transport,Subway fare
12e29ab9-011d-4610-a244-5a65ab9f97a0,user_018,2023-11-04,127.38,shopping,implementa esquemas eficientes
13c837a9-bbb9-415f-a56b-069ee418dd29,user_008,2023-07-18,94.71,transport,Uber ride
16dcf7b8-190c-4c29-a7a9-fe314ef27fc3,user_048,2023-07-22,23.8,supermarket,Purchase at Pineda y Ayala e Hijos
08ac0a62-a3a2-4bfd-a329-3275140036e4,user_023,2023-11-03,84.46,supermarket,Purchase at Alarcón-Acuña S.A. de C.V.
cc3c2aa2-2c45-4bba-bcc8-269c623ddc2f,user_052,2023-10-09,28.29,food,genera arquitecturas virales
b0a59a70-6fcd-4bd1-a3e0-1c7438d66359,user_085,2023-07-31,53.52,supermarket,Purchase at Grupo Viera y Ponce
db24111b-8bf7-4e6a-a296-0a2c3a9a1828,user_009,2023-05-19,70.07,entertainment,sintetiza cadena de producción estratégicas
6381f547-f882-4e4f-8e63-a214b710844b,user_085,2023-12-20,48.82,supermarket,Purchase at Negrón-Olivares S.C.
340f5c7b-3b22-4b81-9c6b-3de38c0bfb96,user_085,2023-07-04,52.68,transport,Train ticket
9c220fa7-939b-473f-9620-06dc92bef097,user_074,2023-01-01,20.59,supermarket,"Purchase at Casares, Zúñiga y Gollum"
aa6b4712-4b1f-4b68-8570-ff3b3e5c184e,user_093,2023-10-21,294.77,health,cultiva sinergias en tiempo real
22f34ae9-1c24-475b-a6ad-2a3e6b352bcc,user_092,2023-01-25,172.92,health,itera interfaces 24/7
f4d3923d-4708-453a-a46f-bd4826cef2af,user_077,2023-12-17,173.07,health,redefine convergencia estratégicas
a58f19e9-97b1-422c-a723-a52f18d83b16,user_075,2023-07-21,56.33,supermarket,Purchase at Barrientos-Reyes S.C.
de9daf45-ee43-41e9-a229-99afa05e4c1d,user_084,2023-12-23,41.0,food,extiende servicios web B2C
e12491a1-391e-46bf-8998-d77b12b54fa8,user_061,2023-12-14,156.03,supermarket,Purchase at Despacho Romo y Véliz
1c80a2e2-9c5f-416e-bdff-9777917c1c11,user_074,2023-10-04,230.01,health,escala ancho de banda virtuales
55c4a14f-9b15-4133-a178-d06831178312,user_095,2023-01-26,115.09,shopping,redefine communidades en tiempo real
6a056303-df22-4588-9252-847fcaf778a6,user_089,2023-11-24,135.5,supermarket,Purchase at Perea y Tello y Asociados
eafea044-d937-4a78-a286-7a7e1c898c7f,user_017,2023-05-11,32.2,supermarket,Purchase at Despacho Piña y Padilla
3799a1e9-71c8-42a5-a2f6-8e4c3e565e5c,user_080,2023-12-12,341.75,health,incuba portales revolucionarias
7f549ce2-3583-43e6-8a55-e3edc3b8a9b2,user_058,2023-10-09,59.7,supermarket,Purchase at Laboratorios Acuña-Griego
47daa4d2-d4ac-4c4f-a9d5-ccd5fd49cead,user_065,2023-11-06,41.34,shopping,transiciona communidades robustas
63028a14-0811-41b6-a7bf-827058b19c41,user_050,2023-04-13,106.64,shopping,entrega communidades en tiempo real
e2af5886-9d25-4434-a04a-e5d779a741c1,user_012,2023-02-14,64.7,food,orquesta ancho de banda 24/365
4be619af-1b32-48d6-a749-a5db5e66b23d,user_038,2023-05-18,116.81,health,abraza comercio electrónico 24/365
818534d6-359d-4a5d-bc62-e3653ad4fcda,user_098,2023-08-06,33.34,entertainment,transforma métricas visionarias
c6d9380c-3295-4bd6-8e8a-2d5b786a74a9,user_031,2023-01-30,172.21,health,innova nichos holísticas
e40e6452-84a6-4c20-94bb-f65378608886,user_014,2023-12-19,149.4,transport,Subway fare
ed8d327e-d2b4-41c6-9c42-b52c84690d0a,user_012,2023-10-07,41.52,shopping,habilita iniciativas holísticas
d3009d42-ec32-4b21-9e77-8fd2f5fcec6e,user_092,2023-10-28,64.63,shopping,incuba infraestructuras distribuidas
a41365fa-9850-4907-9f15-d1718793cb41,user_027,2023-01-17,149.02,food,orquesta paradigmas 24/7
6ea333b8-645c-4fce-9f5a-b204e2ba3771,user_054,2023-05-11,83.12,shopping,libera plataformas llave en mano
6f86f524-e815-44b2-bcc4-147500a591b8,user_033,2023-01-19,103.13,supermarket,Purchase at Despacho Cortés y Hurtado
f1915441-35cc-471f-a5f5-dd8d3bcbedaf,user_055,2023-08-28,71.25,food,agrega paradigmas open-source
cda2bc16-3e48-41de-82b5-a590af1f1aa4,user_057,2023-07-27,126.46,entertainment,sintetiza communidades impacto total
6947dad6-b357-4ef2-8ade-c622634376c0,user_007,2023-02-23,102.44,food,revoluciona redes sexi
8ffe7f23-d23c-4d55-b11a-603e7fd3972c,user_095,2023-04-29,110.78,supermarket,Purchase at Guerrero-Gurule S.A. de C.V.
d7280c89-a2e6-46d7-8479-b10e8052accd,user_024,2023-10-23,61.79,supermarket,"Purchase at Corporacin Soto, Razo y Farías"
5e10505a-ca4d-4d3d-8df7-c7279a6416b1,user_091,2023-03-05,116.78,supermarket,Purchase at Olivárez-Adame S.A.
bdfaba2e-6847-44bb-9031-c03d0ac3a7d9,user_046,2023-03-15,223.08,travel,integra tecnologías inalámbrica
4c7cbfa0-7072-4d75-baec-dd0e61ba463d,user_049,2023-09-01,125.68,entertainment,sintetiza soluciones magnéticas
a3ea5d1c-52f2-4597-a512-541dfb57ccab,user_047,2023-02-14,154.28,supermarket,Purchase at Grupo Gonzales-Carmona
656807b6-7a0b-458e-bb23-c2b0b89dd39c,user_032,2023-10-06,67.37,transport,Subway fare
8aa80880-380e-4d6a-bbe6-64a67216f197,user_080,2023-04-19,45.04,food,abraza ROI listo para la web
70588d97-38cb-43d8-aba8-54e87585056b,user_025,2023-04-13,120.0,food,maneja ancho de banda de misión crítica
04662c34-b0e6-405b-8fee-f69ee0311dd1,user_060,2023-11-01,77.91,supermarket,Purchase at Lerma-Rivas
cb45f2ae-04c5-47bb-bfcd-ada7e5632bca,user_096,2023-07-04,118.91,shopping,incentiva modelos globales
7cf99a8f-d6ea-466d-97ca-d312815acc8c,user_093,2023-10-19,23.12,entertainment,recontextualiza ROI distribuidas
c9e46391-2ff0-494b-aa91-407153a7bb89,user_030,2023-03-27,69.84,food,transforma modelos de siguiente generación
574c94c9-5273-4d1a-aab4-219a59f749de,user_047,2023-10-15,99.39,food,visualiza esquemas transparentes
de15e1ab-6b05-443e-a5ba-a117f0159b18,user_099,2023-06-20,142.84,transport,Train ticket
2420dca7-72dd-457d-8684-cd5ebc64146e,user_039,2023-02-07,101.57,entertainment,optimiza servicios web robustas
cafe34e9-9bdc-42a4-8b93-735455b9d642,user_061,2023-01-12,94.46,transport,Train ticket
8c28a400-985e-480f-8944-4eedc1c83c24,user_010,2023-10-24,121.43,supermarket,Purchase at Corporacin Tamez y Gamez
f8f89527-ca90-4909-9633-f99fd7278f0e,user_070,2023-02-15,128.2,supermarket,Purchase at Valles y Lira e Hijos
9fc4a843-d72e-419c-9d78-ff3c7f801614,user_024,2023-12-31,137.77,entertainment,transiciona funcionalidades interactivas
3448ca90-5257-42a8-b013-cf3400a0e54c,user_075,2023-07-09,29.8,shopping,modifica usuarios 24/7
79f0c16c-42df-42ad-b5fd-dfdc281ba53f,user_087,2023-11-23,98.16,health,incuba relaciones plataforma cruzada
b66b819a-be5a-4a1e-ac5e-502d8a683b35,user_051,2023-10-08,15.48,food,crece canales de siguiente generación
cc588088-8766-44ff-8e13-78a52e72d606,user_083,2023-12-09,143.32,shopping,orquesta ROI granulares
d9fe3935-eb75-4994-b31f-d5bd2e4598e2,user_074,2023-10-10,51.48,transport,Uber ride
cdf03a48-f8fb-467c-8673-10673bc81694,user_083,2023-12-10,141.64,travel,recontextualiza canales revolucionarias
cac60a2a-11cd-444b-95df-4dd26e7deea5,user_088,2023-03-15,70.41,supermarket,Purchase at Club Verdugo-Estrada
3f92a76f-7006-4976-aa06-a47f82721c07,user_096,2023-08-13,112.16,health,crea marca aplicaciones globales
a8f7fe65-f8fc-40f6-93fc-a0aa7b244add,user_006,2023-06-10,313.25,health,sintetiza interfaces sexi
7ee383aa-802a-48b8-a95a-84fe1f8fafb4,user_024,2023-10-06,54.65,entertainment,cultiva soluciones integrado
e293994b-aa75-4f26-8d99-28e23f71da8b,user_042,2023-03-14,133.15,shopping,explota metodologías eficientes
4586bd30-7c9a-4dfc-a6e5-6b8695615168,user_032,2023-02-21,53.79,shopping,visualiza marcados de siguiente generación
8666cdba-6e58-472c-9b35-32efa5e2b798,user_039,2023-12-27,1969.87,travel,reinventa funcionalidades magnéticas
2a8b6450-2aa5-4649-b867-d0e4c2f40e2e,user_060,2023-07-10,136.67,shopping,entrega metodologías punto-com
33356155-153d-4e20-805b-e3c44c0f5a86,user_063,2023-07-03,145.63,food,abraza modelos de punta
bcae93d1-07e4-431b-9789-e17ef775874f,user_073,2023-06-15,162.65,health,libera relaciones colaborativas
52828c13-a09f-4841-bed8-6a7b0d402637,user_057,2023-02-20,129.33,travel,mejora arquitecturas magnéticas
71cac45d-480c-48dd-beab-65d49a31a434,user_033,2023-05-28,194.64,supermarket,"Purchase at Proyectos Merino, Zepeda y Montoya"
090babba-6d23-4fba-a023-06285da9d251,user_051,2023-06-08,134.43,health,empodera contenido B2C
9de926bf-f31b-4904-8b13-3d2bb24f79f0,user_017,2023-02-13,115.94,entertainment,crea marca entregables robustas
cee39be3-85b7-4084-9bde-ebbe0fa5216f,user_054,2023-08-18,127.34,food,abraza paradigmas valor agregado
54331f6a-442c-4efe-b5d2-6000ca2c57b2,user_035,2023-01-10,75.97,supermarket,Purchase at Córdova-Adame S.C.
5745ea51-7de4-4381-ac8b-66a306605bf2,user_016,2023-02-10,318.58,health,sinergiza portales colaborativas
84cfda71-a729-4da8-a999-939c38d3a14c,user_006,2023-07-17,44.89,transport,Subway fare
ef52f539-e776-475c-aa61-1041fa73dda2,user_009,2023-12-17,51.41,supermarket,Purchase at Mares-Gamboa S.A. de C.V.
4870f36a-dd18-4bfa-ab2f-e2eea474e04a,user_100,2023-05-01,108.35,shopping,redefine sistemas intuitivas
d93ce08a-f0c1-4360-a788-f4dd130193a2,user_001,2023-04-05,141.62,food,transforma metodologías de paquete
29a16acd-7784-4eaf-8d72-863792bb0f8f,user_029,2023-09-02,34.63,food,innova redes end-to-end
79ed330d-7c11-413f-952a-912735104e90,user_008,2023-12-18,183.72,supermarket,"Purchase at Corporacin Villaseñor, Canales y Carrasco"
41925d5d-3636-41d7-a40d-a98679613881,user_002,2023-08-23,190.2,supermarket,"Purchase at Corporacin Bañuelos, Grijalva y Marín"
3280824e-e9a4-48bf-8085-08ebcaadbc2a,user_012,2023-09-02,43.03,supermarket,Purchase at Industrias Nieto y Santacruz
5cebc8b7-e43a-427f-9641-dc37ff4d4579,user_036,2023-02-28,34.8,shopping,libera modelos inalámbrica
911b1ffb-79c3-46fb-ae00-659774c2eca9,user_065,2023-12-21,137.35,entertainment,optimiza iniciativas e-business
049748cd-ec8f-4cf1-be43-a9234bdd5238,user_024,2023-09-13,127.59,entertainment,crea marca interfaces sexi
265e4ac1-f792-4374-ab45-ef398510b60a,user_067,2023-10-02,5.17,shopping,sinergiza arquitecturas de clase mundial
ea927c1f-f343-4d44-b14d-967fb30da44b,user_023,2023-05-22,478.85,health,innova convergencia plug-and-play
d109c7db-1bf6-4d39-b1fa-2af4c5cbd7cf,user_036,2023-06-12,242.96,health,innova iniciativas integrado
1b97ebab-42c4-45c7-9ff9-07281db2b0c4,user_034,2023-09-08,99.97,entertainment,abraza esquemas virales
a9651047-0b6e-4646-a75c-0dd3f2610b5b,user_064,2023-06-07,44.85,food,revoluciona paradigmas integrado
1aecce92-4350-4f44-95b5-57e16e5f09c1,user_068,2023-12-08,124.18,shopping,empodera servicios web verticales
c4662322-5df0-4425-832e-345a69bb0e8d,user_077,2023-03-17,30.09,transport,Train ticket
57e377a5-d3f0-495c-9733-3c622a7371e4,user_008,2023-03-29,31.77,transport,Subway fare
41f7e3b7-2172-4206-a83f-a090482e0bfb,user_014,2023-11-13,175.28,supermarket,"Purchase at Osorio, Bétancourt y Feliciano"
bfe4012a-47ab-424b-94dc-b612d3e5fdfd,user_036,2023-02-19,83.34,health,orquesta relaciones empresariales
da67298a-a31f-434e-a591-c1121e64bcb1,user_086,2023-09-14,49.18,entertainment,extiende infraestructuras sexi
6b16441a-2200-4eef-8a2c-acb431853bf0,user_035,2023-04-23,183.74,supermarket,Purchase at Palomino-Mascareñas S.A. de C.V.
79d618c1-87a5-4ddb-b628-797a33ec8ff9,user_062,2023-03-15,37.82,supermarket,Purchase at Valadez y Portillo y Asociados
e0425d90-8764-4374-9b71-1c2cca5e18a9,user_095,2023-05-22,52.92,shopping,modifica redes estratégicas
010f71b3-e5a2-48e9-8798-ddcaa969b674,user_043,2023-08-28,5.55,food,crece contenido listo para la web
d4f940e6-65e8-454d-929b-8f2e25afd6ab,user_057,2023-03-28,340.27,health,libera metodologías granulares
09b2046e-458e-4691-baad-06d22fb67b6c,user_044,2023-10-14,188.22,health,itera modelos de siguiente generación
87ec667a-e822-4483-8da5-373a77687a47,user_095,2023-06-21,57.64,food,escala usuarios dinámicas
c14f134b-8f49-44dd-8e37-c27308b81671,user_025,2023-09-04,118.92,shopping,maximiza tecnologías punto-com
424bb6bb-a32b-4ef2-a2d8-603d88e5a220,user_007,2023-12-27,37.92,entertainment,fortalece sistemas B2B
dd41151d-bbdf-4a0d-a09c-742d3a15f08e,user_041,2023-04-09,100.43,shopping,integra marcados visionarias
703f2960-0e0a-4e6a-8cdf-b79dee1eaf89,user_052,2023-11-18,87.85,transport,Train ticket
9bfbacb1-dd15-4b38-bbfe-b2c41094fe3c,user_071,2023-09-29,15.42,food,evoluciona modelos visionarias
5da3fcb0-42af-4a6c-9aa2-4fa131a8848c,user_054,2023-10-14,63.97,supermarket,Purchase at Fonseca-Toledo S. R.L. de C.V.
b510f78b-6cb8-4200-a0df-7b3d433f40db,user_067,2023-02-13,97.35,shopping,explota funcionalidades front-end
78fc273f-6555-4c2a-aedd-6d81841952c6,user_025,2023-01-03,79.18,food,utiliza usuarios B2C
4ef7f768-7b7b-4f69-9ccc-3a07d12877b9,user_033,2023-12-31,153.97,supermarket,Purchase at Soria-Rentería S. R.L. de C.V.
1c5fb7a0-8d72-4878-815d-df94d7f67218,user_040,2023-03-25,1830.35,travel,modifica canales magnéticas
f966ab72-d7cc-4f06-98f6-cdf2709cd013,user_021,2023-06-15,26.04,entertainment,monetiza canales de siguiente generación
3aa78db7-885e-4942-99f2-422d010eb962,user_020,2023-08-14,33.56,supermarket,Purchase at Pérez y Aguayo S.C.
206fc52a-66ba-4f4c-8ed0-a92883dc93f8,user_098,2023-11-09,281.86,health,genera modelos eficientes
dec483c3-2c2b-4739-9e98-94f3dc8357c7,user_019,2023-10-19,138.2,transport,Train ticket
90102f00-2cce-4a8f-b8a5-ec34eb633643,user_026,2023-05-22,57.64,supermarket,Purchase at Industrias Amador-Ramos
